2012-04-12,00:00,1.31100,1.32130,1.31020,1.31880,1441
2012-04-13,00:00,1.31870,1.32020,1.30700,1.30780,1551
2012-04-16,00:00,1.30670,1.31490,1.29950,1.31420,2331
2012-04-17,00:00,1.31420,1.31740,1.30900,1.31270,1531
2012-04-18,00:00,1.31280,1.31420,1.30580,1.31230,1631
2012-04-19,00:00,1.31230,1.31670,1.30700,1.31380,1791
2012-04-20,00:00,1.31400,1.32290,1.31280,1.32190,1231
2012-04-23,00:00,1.31850,1.32120,1.31020,1.31560,1911
2012-04-24,00:00,1.31560,1.32190,1.31450,1.31970,1071
2012-04-25,00:00,1.31960,1.32370,1.31740,1.32170,1051
2012-04-26,00:00,1.32180,1.32640,1.31980,1.32180,1321
2012-04-27,00:00,1.32180,1.32710,1.31580,1.32540,1901
2012-04-30,00:00,1.32370,1.32690,1.32080,1.32390,1201
2012-05-01,00:00,1.32390,1.32850,1.32040,1.32350,1581
2012-05-02,00:00,1.32360,1.32430,1.31220,1.31580,1641
2012-05-03,00:00,1.31590,1.31810,1.30950,1.31530,1661
2012-05-04,00:00,1.31520,1.31790,1.30800,1.30830,1291
2012-05-07,00:00,1.30130,1.30660,1.29550,1.30510,1841
2012-05-08,00:00,1.30520,1.30660,1.29830,1.30060,1201
2012-05-09,00:00,1.30060,1.30090,1.29120,1.29300,1181
2012-05-10,00:00,1.29310,1.29800,1.29240,1.29370,1061
2012-05-11,00:00,1.29370,1.29580,1.29050,1.29170,861
2012-05-14,00:00,1.29010,1.29050,1.28200,1.28230,921
2012-05-15,00:00,1.28230,1.28710,1.27220,1.27290,2041
2012-05-16,00:00,1.27300,1.27590,1.26810,1.27160,1421
2012-05-17,00:00,1.27160,1.27520,1.26670,1.26980,1521
2012-05-18,00:00,1.26970,1.27950,1.26420,1.27820,2211
2012-05-21,00:00,1.27630,1.28250,1.27250,1.28170,1461
2012-05-22,00:00,1.28170,1.28210,1.26580,1.26840,1931
2012-05-23,00:00,1.26840,1.26900,1.25450,1.25840,1901
2012-05-24,00:00,1.25910,1.26210,1.25160,1.25330,1521
2012-05-25,00:00,1.25330,1.26030,1.24960,1.25170,1981
2012-05-28,00:00,1.25780,1.26250,1.25250,1.25420,1641
2012-05-29,00:00,1.25410,1.25760,1.24610,1.25030,1921
2012-05-30,00:00,1.25030,1.25070,1.23620,1.23670,1541
2012-05-31,00:00,1.23680,1.24300,1.23360,1.23660,1861
2012-06-01,00:00,1.23660,1.24620,1.22870,1.24350,2811
2012-06-04,00:00,1.24130,1.25100,1.23850,1.25000,1631
2012-06-05,00:00,1.25000,1.25430,1.24100,1.24530,2191
2012-06-06,00:00,1.24540,1.25860,1.24400,1.25810,1651
2012-06-07,00:00,1.25810,1.26260,1.25400,1.25600,1511
2012-06-08,00:00,1.25620,1.25770,1.24360,1.25170,2371
